day,price,petroleum_state,location
1999-06-16,17.92,CRUDE,
1999-06-16,0.489,REFINED,NY_HARBOR
1999-06-16,0.487,REFINED,GULF_SHORES
1999-06-17,18.25,CRUDE,
1999-06-17,0.499,REFINED,NY_HARBOR
1999-06-17,0.494,REFINED,GULF_SHORES
1999-06-18,18.01,CRUDE,
1999-06-18,0.481,REFINED,GULF_SHORES
1999-06-18,0.489,REFINED,NY_HARBOR
1999-06-21,17.79,CRUDE,
1999-06-21,0.476,REFINED,GULF_SHORES
1999-06-21,0.479,REFINED,NY_HARBOR
1999-06-22,17.62,CRUDE,
1999-06-22,0.479,REFINED,GULF_SHORES
1999-06-22,0.483,REFINED,NY_HARBOR
1999-06-23,18.42,CRUDE,
1999-06-23,0.498,REFINED,NY_HARBOR
1999-06-23,0.491,REFINED,GULF_SHORES
1999-06-24,18.26,CRUDE,
1999-06-24,0.49,REFINED,NY_HARBOR
1999-06-24,0.49,REFINED,GULF_SHORES
1999-06-25,18.17,CRUDE,
1999-06-25,0.502,REFINED,NY_HARBOR
1999-06-25,0.497,REFINED,GULF_SHORES
1999-06-28,18.22,CRUDE,
1999-06-28,0.503,REFINED,NY_HARBOR
1999-06-28,0.501,REFINED,GULF_SHORES
1999-06-29,18.56,CRUDE,
1999-06-29,0.518,REFINED,NY_HARBOR
1999-06-29,0.509,REFINED,GULF_SHORES
1999-06-30,19.33,CRUDE,
1999-06-30,0.532,REFINED,NY_HARBOR
1999-06-30,0.538,REFINED,GULF_SHORES
1999-07-01,19.39,CRUDE,
1999-07-01,0.54,REFINED,NY_HARBOR
1999-07-01,0.535,REFINED,GULF_SHORES
1999-07-02,19.7,CRUDE,
1999-07-02,0.555,REFINED,NY_HARBOR
1999-07-02,0.552,REFINED,GULF_SHORES
1999-07-06,19.78,CRUDE,
1999-07-06,0.556,REFINED,NY_HARBOR
1999-07-06,0.547,REFINED,GULF_SHORES
1999-07-07,19.98,CRUDE,
1999-07-07,0.564,REFINED,GULF_SHORES
1999-07-07,0.58,REFINED,NY_HARBOR
1999-07-08,19.76,CRUDE,
1999-07-08,0.549,REFINED,GULF_SHORES
1999-07-08,0.568,REFINED,NY_HARBOR
1999-07-09,19.94,CRUDE,
1999-07-09,0.575,REFINED,NY_HARBOR
1999-07-09,0.561,REFINED,GULF_SHORES
1999-07-12,19.92,CRUDE,
1999-07-12,0.575,REFINED,NY_HARBOR
1999-07-12,0.561,REFINED,GULF_SHORES
1999-07-13,20.33,CRUDE,
1999-07-13,0.567,REFINED,GULF_SHORES
1999-07-13,0.581,REFINED,NY_HARBOR
1999-07-14,19.89,CRUDE,
1999-07-14,0.559,REFINED,GULF_SHORES
1999-07-14,0.573,REFINED,NY_HARBOR
1999-07-15,20.26,CRUDE,
1999-07-15,0.583,REFINED,GULF_SHORES
1999-07-15,0.595,REFINED,NY_HARBOR
1999-07-16,20.66,CRUDE,
1999-07-16,0.59,REFINED,GULF_SHORES
1999-07-16,0.602,REFINED,NY_HARBOR
1999-07-19,20.28,CRUDE,
1999-07-19,0.594,REFINED,NY_HARBOR
1999-07-19,0.576,REFINED,GULF_SHORES
1999-07-20,19.38,CRUDE,
1999-07-20,0.553,REFINED,GULF_SHORES
1999-07-20,0.568,REFINED,NY_HARBOR
1999-07-21,19.54,CRUDE,
1999-07-21,0.569,REFINED,NY_HARBOR
1999-07-21,0.555,REFINED,GULF_SHORES
1999-07-22,19.84,CRUDE,
1999-07-22,0.55,REFINED,GULF_SHORES
1999-07-22,0.571,REFINED,NY_HARBOR
1999-07-23,20.41,CRUDE,
1999-07-23,0.601,REFINED,NY_HARBOR
1999-07-23,0.586,REFINED,GULF_SHORES
1999-07-26,20.49,CRUDE,
1999-07-26,0.592,REFINED,NY_HARBOR
1999-07-26,0.571,REFINED,GULF_SHORES
1999-07-27,20.4,CRUDE,
1999-07-27,0.575,REFINED,GULF_SHORES
1999-07-27,0.594,REFINED,NY_HARBOR
1999-07-28,20.61,CRUDE,
1999-07-28,0.592,REFINED,GULF_SHORES
1999-07-28,0.607,REFINED,NY_HARBOR
1999-07-29,21.09,CRUDE,
1999-07-29,0.616,REFINED,GULF_SHORES
1999-07-29,0.627,REFINED,NY_HARBOR
1999-07-30,20.52,CRUDE,
1999-07-30,0.618,REFINED,NY_HARBOR
1999-07-30,0.607,REFINED,GULF_SHORES
1999-08-02,20.46,CRUDE,
1999-08-02,0.597,REFINED,GULF_SHORES
1999-08-02,0.629,REFINED,NY_HARBOR
1999-08-03,20.21,CRUDE,
1999-08-03,0.626,REFINED,NY_HARBOR
1999-08-03,0.592,REFINED,GULF_SHORES
1999-08-04,20.49,CRUDE,
1999-08-04,0.641,REFINED,NY_HARBOR
1999-08-04,0.605,REFINED,GULF_SHORES
1999-08-05,20.67,CRUDE,
1999-08-05,0.643,REFINED,NY_HARBOR
1999-08-05,0.605,REFINED,GULF_SHORES
1999-08-06,20.89,CRUDE,
1999-08-06,0.655,REFINED,NY_HARBOR
1999-08-06,0.618,REFINED,GULF_SHORES
1999-08-09,21.26,CRUDE,
1999-08-09,0.616,REFINED,GULF_SHORES
1999-08-09,0.653,REFINED,NY_HARBOR
1999-08-10,21.31,CRUDE,
1999-08-10,0.646,REFINED,NY_HARBOR
1999-08-10,0.61,REFINED,GULF_SHORES
1999-08-11,21.54,CRUDE,
1999-08-11,0.651,REFINED,NY_HARBOR
1999-08-11,0.621,REFINED,GULF_SHORES
1999-08-12,21.42,CRUDE,
1999-08-12,0.598,REFINED,GULF_SHORES
1999-08-12,0.634,REFINED,NY_HARBOR
1999-08-13,21.67,CRUDE,
1999-08-13,0.633,REFINED,NY_HARBOR
1999-08-13,0.648,REFINED,GULF_SHORES
1999-08-16,21.34,CRUDE,
1999-08-16,0.594,REFINED,GULF_SHORES
1999-08-16,0.625,REFINED,NY_HARBOR
1999-08-17,21.7,CRUDE,
1999-08-17,0.642,REFINED,NY_HARBOR
1999-08-17,0.613,REFINED,GULF_SHORES
1999-08-18,21.54,CRUDE,
1999-08-18,0.632,REFINED,NY_HARBOR
1999-08-18,0.6,REFINED,GULF_SHORES
1999-08-19,21.86,CRUDE,
1999-08-19,0.642,REFINED,NY_HARBOR
1999-08-19,0.611,REFINED,GULF_SHORES
1999-08-20,21.66,CRUDE,
1999-08-20,0.611,REFINED,GULF_SHORES
1999-08-20,0.641,REFINED,NY_HARBOR
1999-08-23,21.61,CRUDE,
1999-08-23,0.638,REFINED,NY_HARBOR
1999-08-23,0.61,REFINED,GULF_SHORES
1999-08-24,21.36,CRUDE,
1999-08-24,0.63,REFINED,NY_HARBOR
1999-08-24,0.602,REFINED,GULF_SHORES
1999-08-25,20.66,CRUDE,
1999-08-25,0.574,REFINED,GULF_SHORES
1999-08-25,0.614,REFINED,NY_HARBOR
1999-08-26,21.09,CRUDE,
1999-08-26,0.625,REFINED,NY_HARBOR
1999-08-26,0.587,REFINED,GULF_SHORES
1999-08-27,21.31,CRUDE,
1999-08-27,0.646,REFINED,NY_HARBOR
1999-08-27,0.6,REFINED,GULF_SHORES
1999-08-30,21.93,CRUDE,
1999-08-30,0.618,REFINED,GULF_SHORES
1999-08-30,0.666,REFINED,NY_HARBOR
1999-08-31,22.15,CRUDE,
1999-08-31,0.654,REFINED,NY_HARBOR
1999-08-31,0.619,REFINED,GULF_SHORES
1999-09-01,21.79,CRUDE,
1999-09-01,0.613,REFINED,GULF_SHORES
1999-09-01,0.658,REFINED,NY_HARBOR
1999-09-02,21.54,CRUDE,
1999-09-02,0.644,REFINED,NY_HARBOR
1999-09-02,0.605,REFINED,GULF_SHORES
1999-09-03,22,CRUDE,
1999-09-03,0.613,REFINED,GULF_SHORES
1999-09-03,0.655,REFINED,NY_HARBOR
1999-09-07,22.58,CRUDE,
1999-09-07,0.668,REFINED,NY_HARBOR
1999-09-07,0.63,REFINED,GULF_SHORES
1999-09-08,22.64,CRUDE,
1999-09-08,0.665,REFINED,NY_HARBOR
1999-09-08,0.647,REFINED,GULF_SHORES
1999-09-09,23.24,CRUDE,
1999-09-09,0.683,REFINED,NY_HARBOR
1999-09-09,0.66,REFINED,GULF_SHORES
1999-09-10,23.55,CRUDE,
1999-09-10,0.638,REFINED,GULF_SHORES
1999-09-10,0.668,REFINED,NY_HARBOR
1999-09-13,24.18,CRUDE,
1999-09-13,0.66,REFINED,GULF_SHORES
1999-09-13,0.702,REFINED,NY_HARBOR
1999-09-14,23.86,CRUDE,
1999-09-14,0.68,REFINED,NY_HARBOR
1999-09-14,0.641,REFINED,GULF_SHORES
1999-09-15,24.1,CRUDE,
1999-09-15,0.691,REFINED,NY_HARBOR
1999-09-15,0.65,REFINED,GULF_SHORES
1999-09-16,24.52,CRUDE,
1999-09-16,0.689,REFINED,NY_HARBOR
1999-09-16,0.645,REFINED,GULF_SHORES
1999-09-17,24.72,CRUDE,
1999-09-17,0.645,REFINED,GULF_SHORES
1999-09-17,0.686,REFINED,NY_HARBOR
1999-09-20,24.32,CRUDE,
1999-09-20,0.684,REFINED,NY_HARBOR
1999-09-20,0.638,REFINED,GULF_SHORES
1999-09-21,24.48,CRUDE,
1999-09-21,0.683,REFINED,NY_HARBOR
1999-09-21,0.634,REFINED,GULF_SHORES
1999-09-22,24.26,CRUDE,
1999-09-22,0.7,REFINED,NY_HARBOR
1999-09-22,0.637,REFINED,GULF_SHORES
1999-09-23,24.76,CRUDE,
1999-09-23,0.649,REFINED,GULF_SHORES
1999-09-23,0.71,REFINED,NY_HARBOR
1999-09-24,24.81,CRUDE,
1999-09-24,0.718,REFINED,NY_HARBOR
1999-09-24,0.655,REFINED,GULF_SHORES
1999-09-27,24.63,CRUDE,
1999-09-27,0.727,REFINED,NY_HARBOR
1999-09-27,0.661,REFINED,GULF_SHORES
1999-09-28,24.52,CRUDE,
1999-09-28,0.73,REFINED,NY_HARBOR
1999-09-28,0.655,REFINED,GULF_SHORES
1999-09-29,24.69,CRUDE,
1999-09-29,0.663,REFINED,GULF_SHORES
1999-09-29,0.73,REFINED,NY_HARBOR
1999-09-30,24.54,CRUDE,
1999-09-30,0.685,REFINED,NY_HARBOR
1999-09-30,0.662,REFINED,GULF_SHORES
1999-10-01,24.51,CRUDE,
1999-10-01,0.654,REFINED,GULF_SHORES
1999-10-01,0.707,REFINED,NY_HARBOR
1999-10-04,23.71,CRUDE,
1999-10-04,0.685,REFINED,NY_HARBOR
1999-10-04,0.628,REFINED,GULF_SHORES
1999-10-05,23.37,CRUDE,
1999-10-05,0.669,REFINED,NY_HARBOR
1999-10-05,0.622,REFINED,GULF_SHORES
1999-10-06,23.24,CRUDE,
1999-10-06,0.65,REFINED,NY_HARBOR
1999-10-06,0.604,REFINED,GULF_SHORES
1999-10-07,22.46,CRUDE,
1999-10-07,0.618,REFINED,NY_HARBOR
1999-10-07,0.579,REFINED,GULF_SHORES
1999-10-08,20.81,CRUDE,
1999-10-08,0.546,REFINED,GULF_SHORES
1999-10-08,0.58,REFINED,NY_HARBOR
1999-10-11,21.58,CRUDE,
1999-10-11,0.6,REFINED,NY_HARBOR
1999-10-11,0.559,REFINED,GULF_SHORES
1999-10-12,22.93,CRUDE,
1999-10-12,0.592,REFINED,GULF_SHORES
1999-10-12,0.628,REFINED,NY_HARBOR
1999-10-13,22.93,CRUDE,
1999-10-13,0.59,REFINED,GULF_SHORES
1999-10-13,0.62,REFINED,NY_HARBOR
1999-10-14,22.46,CRUDE,
1999-10-14,0.581,REFINED,GULF_SHORES
1999-10-14,0.608,REFINED,NY_HARBOR
1999-10-15,22.81,CRUDE,
1999-10-15,0.622,REFINED,NY_HARBOR
1999-10-15,0.59,REFINED,GULF_SHORES
1999-10-18,22.44,CRUDE,
1999-10-18,0.585,REFINED,GULF_SHORES
1999-10-18,0.611,REFINED,NY_HARBOR
1999-10-19,22.36,CRUDE,
1999-10-19,0.611,REFINED,NY_HARBOR
1999-10-19,0.583,REFINED,GULF_SHORES
1999-10-20,22.21,CRUDE,
1999-10-20,0.579,REFINED,GULF_SHORES
1999-10-20,0.607,REFINED,NY_HARBOR
1999-10-21,22.74,CRUDE,
1999-10-21,0.586,REFINED,GULF_SHORES
1999-10-21,0.621,REFINED,NY_HARBOR
1999-10-22,23.48,CRUDE,
1999-10-22,0.603,REFINED,GULF_SHORES
1999-10-22,0.637,REFINED,NY_HARBOR
1999-10-25,23.22,CRUDE,
1999-10-25,0.623,REFINED,NY_HARBOR
1999-10-25,0.588,REFINED,GULF_SHORES
1999-10-26,23.17,CRUDE,
1999-10-26,0.62,REFINED,NY_HARBOR
1999-10-26,0.589,REFINED,GULF_SHORES
1999-10-27,22.71,CRUDE,
1999-10-27,0.594,REFINED,GULF_SHORES
1999-10-27,0.62,REFINED,NY_HARBOR
1999-10-28,21.59,CRUDE,
1999-10-28,0.602,REFINED,NY_HARBOR
1999-10-28,0.576,REFINED,GULF_SHORES
1999-10-29,21.79,CRUDE,
1999-10-29,0.621,REFINED,NY_HARBOR
1999-10-29,0.603,REFINED,GULF_SHORES
1999-11-01,22.44,CRUDE,
1999-11-01,0.601,REFINED,GULF_SHORES
1999-11-01,0.637,REFINED,NY_HARBOR
1999-11-02,22.49,CRUDE,
1999-11-02,0.592,REFINED,GULF_SHORES
1999-11-02,0.627,REFINED,NY_HARBOR
1999-11-03,22.59,CRUDE,
1999-11-03,0.593,REFINED,GULF_SHORES
1999-11-03,0.631,REFINED,NY_HARBOR
1999-11-04,23.17,CRUDE,
1999-11-04,0.642,REFINED,NY_HARBOR
1999-11-04,0.603,REFINED,GULF_SHORES
1999-11-05,22.93,CRUDE,
1999-11-05,0.607,REFINED,GULF_SHORES
1999-11-05,0.644,REFINED,NY_HARBOR
1999-11-08,23.28,CRUDE,
1999-11-08,0.652,REFINED,NY_HARBOR
1999-11-08,0.616,REFINED,GULF_SHORES
1999-11-09,24.21,CRUDE,
1999-11-09,0.685,REFINED,NY_HARBOR
1999-11-09,0.656,REFINED,GULF_SHORES
1999-11-10,24.37,CRUDE,
1999-11-10,0.701,REFINED,NY_HARBOR
1999-11-10,0.674,REFINED,GULF_SHORES
1999-11-11,24.33,CRUDE,
1999-11-11,0.697,REFINED,NY_HARBOR
1999-11-11,0.67,REFINED,GULF_SHORES
1999-11-12,24.91,CRUDE,
1999-11-12,0.703,REFINED,NY_HARBOR
1999-11-12,0.662,REFINED,GULF_SHORES
1999-11-15,25.31,CRUDE,
1999-11-15,0.657,REFINED,GULF_SHORES
1999-11-15,0.704,REFINED,NY_HARBOR
1999-11-16,26.04,CRUDE,
1999-11-16,0.669,REFINED,GULF_SHORES
1999-11-16,0.709,REFINED,NY_HARBOR
1999-11-17,26.57,CRUDE,
1999-11-17,0.728,REFINED,NY_HARBOR
1999-11-17,0.693,REFINED,GULF_SHORES
1999-11-18,25.71,CRUDE,
1999-11-18,0.67,REFINED,GULF_SHORES
1999-11-18,0.708,REFINED,NY_HARBOR
1999-11-19,26.61,CRUDE,
1999-11-19,0.725,REFINED,NY_HARBOR
1999-11-19,0.69,REFINED,GULF_SHORES
1999-11-22,28.03,CRUDE,
1999-11-22,0.747,REFINED,NY_HARBOR
1999-11-22,0.728,REFINED,GULF_SHORES
1999-11-23,26.91,CRUDE,
1999-11-23,0.696,REFINED,GULF_SHORES
1999-11-23,0.746,REFINED,NY_HARBOR
1999-11-24,27.22,CRUDE,
1999-11-24,0.71,REFINED,GULF_SHORES
1999-11-24,0.758,REFINED,NY_HARBOR
1999-11-26,27.22,CRUDE,
1999-11-26,0.758,REFINED,NY_HARBOR
1999-11-26,0.71,REFINED,GULF_SHORES
1999-11-29,25.84,CRUDE,
1999-11-29,0.73,REFINED,NY_HARBOR
1999-11-29,0.693,REFINED,GULF_SHORES
1999-11-30,24.87,CRUDE,
1999-11-30,0.692,REFINED,NY_HARBOR
1999-11-30,0.654,REFINED,GULF_SHORES
1999-12-01,25.01,CRUDE,
1999-12-01,0.659,REFINED,NY_HARBOR
1999-12-01,0.636,REFINED,GULF_SHORES
1999-12-02,25.88,CRUDE,
1999-12-02,0.716,REFINED,NY_HARBOR
1999-12-02,0.679,REFINED,GULF_SHORES
1999-12-03,25.71,CRUDE,
1999-12-03,0.656,REFINED,GULF_SHORES
1999-12-03,0.701,REFINED,NY_HARBOR
1999-12-06,26.67,CRUDE,
1999-12-06,0.724,REFINED,NY_HARBOR
1999-12-06,0.68,REFINED,GULF_SHORES
1999-12-07,26.36,CRUDE,
1999-12-07,0.679,REFINED,GULF_SHORES
1999-12-07,0.726,REFINED,NY_HARBOR
1999-12-08,26.69,CRUDE,
1999-12-08,0.739,REFINED,NY_HARBOR
1999-12-08,0.69,REFINED,GULF_SHORES
1999-12-09,26,CRUDE,
1999-12-09,0.714,REFINED,NY_HARBOR
1999-12-09,0.656,REFINED,GULF_SHORES
1999-12-10,25.21,CRUDE,
1999-12-10,0.621,REFINED,GULF_SHORES
1999-12-10,0.678,REFINED,NY_HARBOR
1999-12-13,25.37,CRUDE,
1999-12-13,0.682,REFINED,NY_HARBOR
1999-12-13,0.621,REFINED,GULF_SHORES
1999-12-14,25.87,CRUDE,
1999-12-14,0.692,REFINED,NY_HARBOR
1999-12-14,0.633,REFINED,GULF_SHORES
1999-12-15,26.28,CRUDE,
1999-12-15,0.701,REFINED,NY_HARBOR
1999-12-15,0.643,REFINED,GULF_SHORES
1999-12-16,26.74,CRUDE,
1999-12-16,0.721,REFINED,NY_HARBOR
1999-12-16,0.66,REFINED,GULF_SHORES
1999-12-17,26.76,CRUDE,
1999-12-17,0.737,REFINED,NY_HARBOR
1999-12-17,0.664,REFINED,GULF_SHORES
1999-12-20,26.55,CRUDE,
1999-12-20,0.656,REFINED,GULF_SHORES
1999-12-20,0.731,REFINED,NY_HARBOR
1999-12-21,26.34,CRUDE,
1999-12-21,0.728,REFINED,NY_HARBOR
1999-12-21,0.65,REFINED,GULF_SHORES
1999-12-22,25.51,CRUDE,
1999-12-22,0.687,REFINED,NY_HARBOR
1999-12-22,0.638,REFINED,GULF_SHORES
1999-12-23,25.86,CRUDE,
1999-12-23,0.662,REFINED,GULF_SHORES
1999-12-23,0.696,REFINED,NY_HARBOR
1999-12-27,26.36,CRUDE,
1999-12-27,0.655,REFINED,GULF_SHORES
1999-12-27,0.693,REFINED,NY_HARBOR
1999-12-28,26.81,CRUDE,
1999-12-28,0.716,REFINED,NY_HARBOR
1999-12-28,0.662,REFINED,GULF_SHORES
1999-12-29,26.41,CRUDE,
1999-12-29,0.65,REFINED,GULF_SHORES
1999-12-29,0.678,REFINED,NY_HARBOR
1999-12-30,25.76,CRUDE,
1999-12-30,0.653,REFINED,NY_HARBOR
1999-12-30,0.625,REFINED,GULF_SHORES
2000-01-04,25.56,CRUDE,
2000-01-04,0.639,REFINED,GULF_SHORES
2000-01-04,0.658,REFINED,NY_HARBOR
2000-01-05,24.65,CRUDE,
2000-01-05,0.649,REFINED,NY_HARBOR
2000-01-05,0.636,REFINED,GULF_SHORES
2000-01-06,24.79,CRUDE,
2000-01-06,0.681,REFINED,GULF_SHORES
2000-01-06,0.659,REFINED,NY_HARBOR
2000-01-07,24.79,CRUDE,
2000-01-07,0.64,REFINED,GULF_SHORES
2000-01-07,0.64,REFINED,NY_HARBOR
2000-01-10,24.71,CRUDE,
2000-01-10,0.646,REFINED,NY_HARBOR
2000-01-10,0.646,REFINED,GULF_SHORES
2000-01-11,25.69,CRUDE,
2000-01-11,0.656,REFINED,NY_HARBOR
2000-01-11,0.654,REFINED,GULF_SHORES
2000-01-12,26.3,CRUDE,
2000-01-12,0.7,REFINED,GULF_SHORES
2000-01-12,0.686,REFINED,NY_HARBOR
2000-01-13,26.63,CRUDE,
2000-01-13,0.686,REFINED,GULF_SHORES
2000-01-13,0.686,REFINED,NY_HARBOR
2000-01-14,28.01,CRUDE,
2000-01-14,0.721,REFINED,NY_HARBOR
2000-01-14,0.721,REFINED,GULF_SHORES
2000-01-18,28.98,CRUDE,
2000-01-18,0.748,REFINED,NY_HARBOR
2000-01-18,0.748,REFINED,GULF_SHORES
2000-01-19,29.11,CRUDE,
2000-01-19,0.748,REFINED,NY_HARBOR
2000-01-19,0.73,REFINED,GULF_SHORES
2000-01-20,29.67,CRUDE,
2000-01-20,0.734,REFINED,GULF_SHORES
2000-01-20,0.76,REFINED,NY_HARBOR
2000-01-21,29.71,CRUDE,
2000-01-21,0.722,REFINED,GULF_SHORES
2000-01-21,0.749,REFINED,NY_HARBOR
2000-01-24,29.25,CRUDE,
2000-01-24,0.712,REFINED,GULF_SHORES
2000-01-24,0.735,REFINED,NY_HARBOR
2000-01-25,30.28,CRUDE,
2000-01-25,0.748,REFINED,NY_HARBOR
2000-01-25,0.715,REFINED,GULF_SHORES
2000-01-26,27.66,CRUDE,
2000-01-26,0.724,REFINED,NY_HARBOR
2000-01-26,0.704,REFINED,GULF_SHORES
2000-01-27,27.22,CRUDE,
2000-01-27,0.718,REFINED,NY_HARBOR
2000-01-27,0.704,REFINED,GULF_SHORES
2000-01-28,27.27,CRUDE,
2000-01-28,0.724,REFINED,NY_HARBOR
2000-01-28,0.714,REFINED,GULF_SHORES
2000-01-31,27.65,CRUDE,
2000-01-31,0.736,REFINED,NY_HARBOR
2000-01-31,0.722,REFINED,GULF_SHORES
2000-02-01,28.28,CRUDE,
2000-02-01,0.761,REFINED,GULF_SHORES
2000-02-01,0.764,REFINED,NY_HARBOR
2000-02-02,27.52,CRUDE,
2000-02-02,0.745,REFINED,GULF_SHORES
2000-02-02,0.75,REFINED,NY_HARBOR
2000-02-03,28.26,CRUDE,
2000-02-03,0.773,REFINED,NY_HARBOR
2000-02-03,0.793,REFINED,GULF_SHORES
2000-02-04,28.67,CRUDE,
2000-02-04,0.775,REFINED,GULF_SHORES
2000-02-04,0.783,REFINED,NY_HARBOR
2000-02-07,28.4,CRUDE,
2000-02-07,0.764,REFINED,GULF_SHORES
2000-02-07,0.769,REFINED,NY_HARBOR
2000-02-08,28.05,CRUDE,
2000-02-08,0.761,REFINED,NY_HARBOR
2000-02-08,0.769,REFINED,GULF_SHORES
2000-02-09,28.71,CRUDE,
2000-02-09,0.779,REFINED,GULF_SHORES
2000-02-09,0.782,REFINED,NY_HARBOR
2000-02-10,29.49,CRUDE,
2000-02-10,0.804,REFINED,GULF_SHORES
2000-02-10,0.802,REFINED,NY_HARBOR
2000-02-11,29.51,CRUDE,
2000-02-11,0.793,REFINED,NY_HARBOR
2000-02-11,0.798,REFINED,GULF_SHORES
2000-02-14,30.3,CRUDE,
2000-02-14,0.836,REFINED,NY_HARBOR
2000-02-14,0.83,REFINED,GULF_SHORES
2000-02-15,30.17,CRUDE,
2000-02-15,0.826,REFINED,NY_HARBOR
2000-02-15,0.85,REFINED,GULF_SHORES
2000-02-16,30.01,CRUDE,
2000-02-16,0.855,REFINED,GULF_SHORES
2000-02-16,0.826,REFINED,NY_HARBOR
2000-02-17,29.37,CRUDE,
2000-02-17,0.818,REFINED,NY_HARBOR
2000-02-17,0.847,REFINED,GULF_SHORES
2000-02-18,29.51,CRUDE,
2000-02-18,0.84,REFINED,GULF_SHORES
2000-02-18,0.807,REFINED,NY_HARBOR
2000-02-22,29.63,CRUDE,
2000-02-22,0.829,REFINED,GULF_SHORES
2000-02-22,0.826,REFINED,NY_HARBOR
2000-02-23,30.19,CRUDE,
2000-02-23,0.833,REFINED,GULF_SHORES
2000-02-23,0.829,REFINED,NY_HARBOR
2000-02-24,30.23,CRUDE,
2000-02-24,0.842,REFINED,NY_HARBOR
2000-02-24,0.846,REFINED,GULF_SHORES
2000-02-25,30.34,CRUDE,
2000-02-25,0.872,REFINED,GULF_SHORES
2000-02-25,0.86,REFINED,NY_HARBOR
2000-02-28,30.11,CRUDE,
2000-02-28,0.896,REFINED,GULF_SHORES
2000-02-28,0.935,REFINED,NY_HARBOR
2000-02-29,30.57,CRUDE,
2000-02-29,0.94,REFINED,NY_HARBOR
2000-02-29,0.902,REFINED,GULF_SHORES
2000-03-01,31.71,CRUDE,
2000-03-01,0.986,REFINED,NY_HARBOR
2000-03-01,0.955,REFINED,GULF_SHORES
2000-03-02,31.51,CRUDE,
2000-03-02,0.984,REFINED,NY_HARBOR
2000-03-02,0.948,REFINED,GULF_SHORES
2000-03-03,31.46,CRUDE,
2000-03-03,0.939,REFINED,GULF_SHORES
2000-03-03,0.964,REFINED,NY_HARBOR
2000-03-06,32.19,CRUDE,
2000-03-06,0.954,REFINED,NY_HARBOR
2000-03-06,0.941,REFINED,GULF_SHORES
2000-03-07,33.9,CRUDE,
2000-03-07,0.941,REFINED,GULF_SHORES
2000-03-07,0.966,REFINED,NY_HARBOR
2000-03-08,31.22,CRUDE,
2000-03-08,0.877,REFINED,GULF_SHORES
2000-03-08,0.907,REFINED,NY_HARBOR
2000-03-09,31.61,CRUDE,
2000-03-09,0.947,REFINED,NY_HARBOR
2000-03-09,0.923,REFINED,GULF_SHORES
2000-03-10,31.76,CRUDE,
2000-03-10,0.949,REFINED,NY_HARBOR
2000-03-10,0.922,REFINED,GULF_SHORES
2000-03-13,32.11,CRUDE,
2000-03-13,0.936,REFINED,NY_HARBOR
2000-03-13,0.898,REFINED,GULF_SHORES
2000-03-14,31.93,CRUDE,
2000-03-14,0.879,REFINED,GULF_SHORES
2000-03-14,0.91,REFINED,NY_HARBOR
2000-03-15,30.47,CRUDE,
2000-03-15,0.843,REFINED,GULF_SHORES
2000-03-15,0.867,REFINED,NY_HARBOR
2000-03-16,31.1,CRUDE,
2000-03-16,0.849,REFINED,GULF_SHORES
2000-03-16,0.876,REFINED,NY_HARBOR
2000-03-17,30.86,CRUDE,
2000-03-17,0.866,REFINED,NY_HARBOR
2000-03-17,0.839,REFINED,GULF_SHORES
2000-03-20,29.33,CRUDE,
2000-03-20,0.805,REFINED,NY_HARBOR
2000-03-20,0.77,REFINED,GULF_SHORES
2000-03-21,28.01,CRUDE,
2000-03-21,0.806,REFINED,NY_HARBOR
2000-03-21,0.765,REFINED,GULF_SHORES
2000-03-22,27.28,CRUDE,
2000-03-22,0.823,REFINED,NY_HARBOR
2000-03-22,0.787,REFINED,GULF_SHORES
2000-03-23,27.47,CRUDE,
2000-03-23,0.831,REFINED,NY_HARBOR
2000-03-23,0.797,REFINED,GULF_SHORES
2000-03-24,27.86,CRUDE,
2000-03-24,0.819,REFINED,GULF_SHORES
2000-03-24,0.874,REFINED,NY_HARBOR
2000-03-27,27.59,CRUDE,
2000-03-27,0.863,REFINED,NY_HARBOR
2000-03-27,0.83,REFINED,GULF_SHORES
2000-03-28,27.1,CRUDE,
2000-03-28,0.871,REFINED,NY_HARBOR
2000-03-28,0.828,REFINED,GULF_SHORES
2000-03-29,26.36,CRUDE,
2000-03-29,0.829,REFINED,NY_HARBOR
2000-03-29,0.788,REFINED,GULF_SHORES
2000-03-30,26.67,CRUDE,
2000-03-30,0.816,REFINED,NY_HARBOR
2000-03-30,0.787,REFINED,GULF_SHORES
2000-03-31,26.86,CRUDE,
2000-03-31,0.816,REFINED,NY_HARBOR
2000-03-31,0.787,REFINED,GULF_SHORES
2000-04-03,26.28,CRUDE,
2000-04-03,0.761,REFINED,GULF_SHORES
2000-04-03,0.804,REFINED,NY_HARBOR
2000-04-04,25.46,CRUDE,
2000-04-04,0.761,REFINED,NY_HARBOR
2000-04-04,0.709,REFINED,GULF_SHORES
2000-04-05,25.76,CRUDE,
2000-04-05,0.713,REFINED,GULF_SHORES
2000-04-05,0.72,REFINED,NY_HARBOR
2000-04-06,25.51,CRUDE,
2000-04-06,0.718,REFINED,NY_HARBOR
2000-04-06,0.716,REFINED,GULF_SHORES
2000-04-07,24.97,CRUDE,
2000-04-07,0.699,REFINED,NY_HARBOR
2000-04-07,0.725,REFINED,GULF_SHORES
2000-04-10,23.91,CRUDE,
2000-04-10,0.658,REFINED,NY_HARBOR
